subID,blockID,trialID,mapID,condition,checkTrial,fullscreenOn,time,mousePos,click,undo,submit,choiceDyn,choiceHis,choiceLocDyn,choiceLoc,budgetDyn,budgetHis,cityNr,checkEnd,checkPass
57901207c9abeb0001af353e,0,0,40,3,0,1,11082,"[""814.81"",""458.51""]",0,0,0,"[0,1,6,21,9,18]",18,"[[844,369],[872,413],[870,433],[880,484],[835,492],[820,485]]","[820,485]","[300,247.8463807583788,227.74662951613703,175.7754836753919,130.06990414728614,113.5169587900393]",113.5169588,5,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,11182,"[""808.88"",""455.55""]",0,0,0,"[0,1,6,21,9,18]",18,"[[844,369],[872,413],[870,433],[880,484],[835,492],[820,485]]","[820,485]","[300,247.8463807583788,227.74662951613703,175.7754836753919,130.06990414728614,113.5169587900393]",113.5169588,5,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,11282,"[""806.66"",""454.81""]",0,0,0,"[0,1,6,21,9,18]",18,"[[844,369],[872,413],[870,433],[880,484],[835,492],[820,485]]","[820,485]","[300,247.8463807583788,227.74662951613703,175.7754836753919,130.06990414728614,113.5169587900393]",113.5169588,5,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,11382,"[""805.92"",""454.07""]",0,0,0,"[0,1,6,21,9,18]",18,"[[844,369],[872,413],[870,433],[880,484],[835,492],[820,485]]","[820,485]","[300,247.8463807583788,227.74662951613703,175.7754836753919,130.06990414728614,113.5169587900393]",113.5169588,5,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,11428,"[""805.92"",""454.07""]",1,0,0,"[0,1,6,21,9,18,23]",23,"[[844,369],[872,413],[870,433],[880,484],[835,492],[820,485],[804,455]]","[804,455]","[300,247.8463807583788,227.74662951613703,175.7754836753919,130.06990414728614,113.5169587900393,79.5169587900393]",79.51695879,6,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,11481,"[""805.92"",""454.07""]",0,0,0,"[0,1,6,21,9,18,23]",23,"[[844,369],[872,413],[870,433],[880,484],[835,492],[820,485],[804,455]]","[804,455]","[300,247.8463807583788,227.74662951613703,175.7754836753919,130.06990414728614,113.5169587900393,79.5169587900393]",79.51695879,6,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,11580,"[""805.92"",""454.07""]",0,0,0,"[0,1,6,21,9,18,23]",23,"[[844,369],[872,413],[870,433],[880,484],[835,492],[820,485],[804,455]]","[804,455]","[300,247.8463807583788,227.74662951613703,175.7754836753919,130.06990414728614,113.5169587900393,79.5169587900393]",79.51695879,6,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,11680,"[""788.88"",""454.07""]",0,0,0,"[0,1,6,21,9,18,23]",23,"[[844,369],[872,413],[870,433],[880,484],[835,492],[820,485],[804,455]]","[804,455]","[300,247.8463807583788,227.74662951613703,175.7754836753919,130.06990414728614,113.5169587900393,79.5169587900393]",79.51695879,6,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,11780,"[""781.48"",""451.85""]",0,0,0,"[0,1,6,21,9,18,23]",23,"[[844,369],[872,413],[870,433],[880,484],[835,492],[820,485],[804,455]]","[804,455]","[300,247.8463807583788,227.74662951613703,175.7754836753919,130.06990414728614,113.5169587900393,79.5169587900393]",79.51695879,6,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,11880,"[""779.25"",""451.11""]",0,0,0,"[0,1,6,21,9,18,23]",23,"[[844,369],[872,413],[870,433],[880,484],[835,492],[820,485],[804,455]]","[804,455]","[300,247.8463807583788,227.74662951613703,175.7754836753919,130.06990414728614,113.5169587900393,79.5169587900393]",79.51695879,6,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,11980,"[""778.51"",""447.40""]",0,0,0,"[0,1,6,21,9,18,23]",23,"[[844,369],[872,413],[870,433],[880,484],[835,492],[820,485],[804,455]]","[804,455]","[300,247.8463807583788,227.74662951613703,175.7754836753919,130.06990414728614,113.5169587900393,79.5169587900393]",79.51695879,6,0,
